media_type,channel_name,is_public_channel,year,hour,women_expression_rate,speech_rate,nb_hours_analyzed
radio,France Info,True,2008,11,29.947322787337598,97.06513435543599,40.0
radio,France Info,True,2008,12,27.704854293164015,97.85650677972806,37.0
radio,France Info,True,2008,13,31.72461324511724,96.52201286635136,42.0
radio,France Info,True,2008,14,31.014055559284376,97.03553358717258,42.0
radio,France Info,True,2008,15,30.16480329548757,96.61590479748997,38.0
radio,France Info,True,2008,16,25.800830311205164,94.47548108344867,44.0
radio,France Info,True,2008,17,26.484758582286048,95.87794152038055,39.0
radio,France Info,True,2008,18,37.21839907410304,97.57395342023123,33.0
radio,France Info,True,2008,19,34.096729753690205,97.60051742417683,38.0
radio,France Info,True,2008,20,29.11722336891629,96.99641241888615,32.0
radio,France Info,True,2008,21,26.17026690720522,96.87448643632928,40.0
radio,France Info,True,2008,22,22.50611979474499,95.83061848252251,40.0
radio,France Info,True,2008,23,24.21323358343984,93.62157977287893,46.0
radio,France Info,True,2009,5,28.868568178285337,93.67059235101652,41.0
radio,France Info,True,2009,6,24.588710287256745,94.35537672210825,36.0
radio,France Info,True,2009,7,29.880590928712486,97.39102227254935,42.0
radio,France Info,True,2009,8,35.11287890739432,97.37174129244517,43.0
radio,France Info,True,2009,9,27.598694687331403,97.19022936075115,39.0
radio,France Info,True,2009,10,29.372122428355052,97.54182551343911,27.0
radio,France Info,True,2009,11,26.4464390946275,96.3176923368358,40.0
radio,France Info,True,2009,12,27.648486328646992,97.9158975562635,38.0
radio,France Info,True,2009,13,29.958418889501857,97.1063324166148,39.0
radio,France Info,True,2009,14,28.1372794848125,94.59229423688896,36.0
radio,France Info,True,2009,15,33.58708834519429,96.0827934716713,46.0
radio,France Info,True,2009,16,31.10283868297781,92.97003168966219,39.0
radio,France Info,True,2009,17,28.77172460781091,96.6513693786124,36.0
radio,France Info,True,2009,18,36.95343732298584,97.48709867030225,37.0
radio,France Info,True,2009,19,31.243138586888342,97.52776167780303,40.0
radio,France Info,True,2009,20,25.976014185741164,94.56800711720994,35.0
radio,France Info,True,2009,21,26.691418582907627,93.97911174279601,36.0
radio,France Info,True,2009,22,22.732643744937022,94.29487210705514,38.0
radio,France Info,True,2009,23,27.97594700843048,95.73574993525588,35.0
radio,France Info,True,2010,5,21.91391020637699,96.04719864005813,30.0
radio,France Info,True,2010,6,28.719013664282517,96.49662424269259,29.0
radio,France Info,True,2010,7,27.91876368555608,92.73246870948944,42.0
radio,France Info,True,2010,8,33.8705614917926,93.50256221756148,36.0
radio,France Info,True,2010,9,30.873039857353824,95.44537776187609,36.0
radio,France Info,True,2010,10,22.52726745894863,91.80170628892384,41.0
radio,France Info,True,2010,11,29.74178129094612,93.90996673552088,38.0
radio,France Info,True,2010,12,28.195860370976916,95.40476346786595,31.0
radio,France Info,True,2010,13,27.34030235484544,94.17752923240478,32.0
radio,France Info,True,2010,14,33.3801597820345,90.27289768791387,31.0
radio,France Info,True,2010,15,41.896102675139005,88.86472327778941,35.0
radio,France Info,True,2010,16,32.41416953758178,94.74587754477605,41.0
radio,France Info,True,2010,17,39.02542101072761,93.6708625870321,38.0
radio,France Info,True,2010,18,32.52055343625301,92.7758328595588,45.0
radio,France Info,True,2010,19,23.263509735698026,94.59102726904894,32.0
radio,France Info,True,2010,20,27.798440121368117,95.73847269300042,32.0
radio,France Info,True,2010,21,26.122132181395365,94.22297025511534,30.0
radio,France Info,True,2010,22,22.247311552761158,95.9571785500963,39.0
radio,France Info,True,2010,23,25.137121747324265,93.52575381111046,36.0
radio,France Info,True,2011,5,19.54622251806389,97.12886328241487,31.0
radio,France Info,True,2011,6,26.288245884749028,97.0960639294674,36.0
radio,France Info,True,2011,7,29.287553746587257,97.32429096433319,40.0
radio,France Info,True,2011,8,33.08981453970752,97.21469480381913,39.0
radio,France Info,True,2011,9,32.98142583173017,97.1120108487061,46.0
radio,France Info,True,2011,10,25.98192019310936,97.31548195437318,42.0
radio,France Info,True,2011,11,29.319343093522775,96.71488334685088,33.0
radio,France Info,True,2011,12,29.458055101749498,97.96942680107998,36.0
radio,France Info,True,2011,13,29.980515094129128,97.35969001215122,42.0
radio,France Info,True,2011,14,32.92610636468835,96.98203285828181,45.0
radio,France Info,True,2011,15,41.061997221319565,97.04397692539737,38.0
radio,France Info,True,2011,16,27.477605077738822,95.38626823085235,32.0
radio,France Info,True,2011,17,38.414725379476536,95.72254940209882,35.0
radio,France Info,True,2011,18,38.061930694657896,96.68955304591452,29.0
radio,France Info,True,2011,19,18.515077024132363,97.73744605125898,41.0
radio,France Info,True,2011,20,23.47877590667754,95.19933064921054,36.0
radio,France Info,True,2011,21,25.77859271881421,96.64600208440136,46.0
radio,France Info,True,2011,22,22.524040588570546,95.53245184945351,32.0
radio,France Info,True,2011,23,24.66449706183374,96.15758018239502,40.0
radio,France Info,True,2012,5,26.669766089283176,97.2450337522553,40.0
radio,France Info,True,2012,6,26.087290685966185,95.95543112162393,33.0
radio,France Info,True,2012,7,29.712753512195643,96.40732008912862,33.0
radio,France Info,True,2012,8,39.17030906308927,96.17780910888075,40.0
radio,France Info,True,2012,9,33.93837790638722,96.20430126066614,36.0
radio,France Info,True,2012,10,35.03350988059949,97.47653988015873,43.0
radio,France Info,True,2012,11,39.04589603047728,97.0857329648635,36.0
radio,France Info,True,2012,12,28.353482595080397,95.45463910819676,38.0
radio,France Info,True,2012,13,28.12193554107372,97.14307124040552,26.0
radio,France Info,True,2012,14,37.82359385394964,94.8452727930847,37.0
radio,France Info,True,2012,15,33.13680419019544,96.61225804269066,42.0
radio,France Info,True,2012,16,30.895191179870267,93.87827151431021,28.0
radio,France Info,True,2012,17,29.523811004524326,97.2858313356303,37.0
radio,France Info,True,2012,18,36.68227678917866,93.5169768404157,38.0
radio,France Info,True,2012,19,21.854394337763225,97.54369523467481,35.0
radio,France Info,True,2012,20,20.979480618102112,96.0403622864728,31.0
radio,France Info,True,2012,21,22.880511759221527,92.95848853186803,33.0
radio,France Info,True,2012,22,26.195222397272506,93.60643131087762,32.0
radio,France Info,True,2012,23,24.409467572236082,96.23682553879736,32.0
radio,France Info,True,2013,5,24.940015516944126,97.56157833667757,43.0
radio,France Info,True,2013,6,31.677568732256727,96.22339148646026,32.0
radio,France Info,True,2013,7,23.971487110361835,97.82136995001375,36.0
radio,France Info,True,2013,8,45.00312839264732,97.43574323119974,36.0
radio,France Info,True,2013,9,28.983754569738363,97.45201088858347,31.0
radio,France Info,True,2013,10,38.36597059629402,97.32499020936366,29.0
radio,France Info,True,2013,11,37.61183192786356,97.05254681332964,41.0
radio,France Info,True,2013,12,39.159745365688416,97.84188609449352,32.0
radio,France Info,True,2013,13,26.357788381003434,96.28359019869664,43.0
radio,France Info,True,2013,14,43.20713753355583,97.54919657553171,39.0
radio,France Info,True,2013,15,35.54366617342276,96.79531329961549,41.0
radio,France Info,True,2013,16,33.89778932884171,96.61566457818144,40.0
radio,France Info,True,2013,17,27.215439697751837,97.62833078138084,37.0
radio,France Info,True,2013,18,32.47712314581285,96.86569648893845,46.0
radio,France Info,True,2013,19,23.241140022737476,97.82564776900745,36.0
radio,France Info,True,2013,20,19.79388631141254,96.86261762323379,43.0
radio,France Info,True,2013,21,24.56470150749562,96.77229235313173,45.0
radio,France Info,True,2013,22,19.06802423371293,96.95862715948242,38.0
radio,France Info,True,2013,23,27.194203351493663,96.03486692169949,44.0
radio,France Info,True,2014,5,22.646650826297765,97.00622170856207,29.0
radio,France Info,True,2014,6,35.64102687358357,97.32778940310858,31.0
radio,France Info,True,2014,7,33.75404528616064,97.93290279810685,26.0
radio,France Info,True,2014,8,39.23138022830135,97.53894238813406,35.0
radio,France Info,True,2014,9,36.68477668282155,98.07307483373077,38.0
radio,France Info,True,2014,10,37.581024932106146,97.41803361209423,38.0
radio,France Info,True,2014,11,43.05010903103422,97.33841379754254,33.0
radio,France Info,True,2014,12,49.82790255078666,97.94430371848162,38.0
radio,France Info,True,2014,13,33.714516995840015,96.30201491626647,39.0
radio,France Info,True,2014,14,36.59847637123388,98.230084537844,40.0
radio,France Info,True,2014,15,34.431281947307916,97.96784983292245,41.0
radio,France Info,True,2014,16,32.70764919012126,97.88870964599653,35.0
radio,France Info,True,2014,17,27.08806835139895,97.87910587853223,37.0
radio,France Info,True,2014,18,24.295426848179847,97.63535264033547,40.0
radio,France Info,True,2014,19,20.529529929772043,97.73268428713838,31.0
radio,France Info,True,2014,20,21.357732748328136,98.12457650778678,47.0
radio,France Info,True,2014,21,21.016314115767607,97.80906096843194,35.0
radio,France Info,True,2014,22,18.910230900891314,98.17893037246385,34.0
radio,France Info,True,2014,23,23.49388259908296,96.8702088043375,30.0
radio,France Info,True,2015,5,24.564273622736092,90.67510589775686,44.0
radio,France Info,True,2015,6,42.84695406835735,93.38574037532891,41.0
radio,France Info,True,2015,7,35.48672347967857,93.37382336070765,40.0
radio,France Info,True,2015,8,34.1806843142961,91.22543616106648,29.0
radio,France Info,True,2015,9,42.90672169002933,93.68798185687768,34.0
radio,France Info,True,2015,10,34.339366407388134,97.07585968560441,38.0
radio,France Info,True,2015,11,49.54514727775875,89.09906308384876,35.0
radio,France Info,True,2015,12,45.96340050638324,91.22763845858786,37.0
radio,France Info,True,2015,13,43.77921280784653,91.93069603986666,31.0
radio,France Info,True,2015,14,28.23093542195842,93.35203398862426,32.0
radio,France Info,True,2015,15,29.25343139483142,96.8234442933959,38.0
radio,France Info,True,2015,16,20.267852970812463,90.3428763913983,26.0
radio,France Info,True,2015,17,29.141172135167213,92.0318117786891,45.0
radio,France Info,True,2015,18,21.600335398248387,90.57640613716217,40.0
radio,France Info,True,2015,19,25.933506614534608,93.20597480841468,42.0
radio,France Info,True,2015,20,20.479657746534123,87.33874927494038,43.0
radio,France Info,True,2015,21,20.400333260655994,94.8056174033081,25.0
radio,France Info,True,2015,22,18.426160423746136,90.53850290694965,39.0
radio,France Info,True,2015,23,16.337753586162446,90.76068483075798,37.0
radio,France Info,True,2016,5,25.170112837406965,96.51342172724084,43.0
radio,France Info,True,2016,6,36.511135566553946,97.1956313936709,34.0
radio,France Info,True,2016,7,36.83481732231238,97.3832606760328,28.0
radio,France Info,True,2016,8,36.39362218828543,96.82111425167896,43.0
radio,France Info,True,2016,9,42.46108681285472,95.63818308700193,44.0
radio,France Info,True,2016,10,38.2151435616363,92.59527951937106,40.0
radio,France Info,True,2016,11,47.16775653118085,94.79072329100988,31.0
radio,France Info,True,2016,12,42.72232751184471,94.1140691809565,40.0
radio,France Info,True,2016,13,46.25250483403468,94.71060334196977,43.0
radio,France Info,True,2016,14,32.6583440849655,97.66841863195414,37.0
radio,France Info,True,2016,15,33.96502025361936,97.59471582856271,35.0
radio,France Info,True,2016,16,26.504507086399613,95.29644072216917,35.0
radio,France Info,True,2016,17,32.24668215132837,97.39189460531348,35.0
radio,France Info,True,2016,18,24.373420474431313,95.43714262668553,44.0
radio,France Info,True,2016,19,29.788023177682977,92.90323384823814,39.0
radio,France Info,True,2016,20,22.362751395418712,96.02985658500465,40.0
radio,France Info,True,2016,21,14.052196838542216,95.11313851464263,38.0
radio,France Info,True,2016,22,19.666313082583056,96.59383702882248,35.0
radio,France Info,True,2016,23,20.31097585223618,95.66545856743664,40.0
radio,France Info,True,2017,5,22.32687073691784,96.58421340075232,41.0
radio,France Info,True,2017,6,33.97748192978434,96.38260788107691,46.0
radio,France Info,True,2017,7,33.449898781517646,95.66133464168487,41.0
radio,France Info,True,2017,8,36.535472716248805,97.14961571543822,36.0
radio,France Info,True,2017,9,38.900757373614795,96.06963988831473,42.0
radio,France Info,True,2017,10,43.39303248814751,95.88384353279795,29.0
radio,France Info,True,2017,11,42.2840250965251,96.5124719667275,38.0
radio,France Info,True,2017,12,34.08523099117691,96.60468720305383,40.0
radio,France Info,True,2017,13,36.265318950041994,96.83740040471501,36.0
radio,France Info,True,2017,14,32.995591464813664,97.06520347852829,38.0
radio,France Info,True,2017,15,36.936862437182874,96.3225401285391,42.0
radio,France Info,True,2017,16,28.349239501958156,96.95404107230455,49.0
radio,France Info,True,2017,17,32.228422300207946,96.78504008348354,41.0
radio,France Info,True,2017,18,23.079250294548437,96.74705925325924,35.0
radio,France Info,True,2017,19,23.67999295300665,95.6671356099788,41.0
radio,France Info,True,2017,20,23.033287569463702,96.57945851993846,40.0
radio,France Info,True,2017,21,16.27504753368344,97.25934631848806,45.0
radio,France Info,True,2017,22,19.17478433771836,96.99006371959216,43.0
radio,France Info,True,2017,23,23.17380965881776,95.62482687082648,38.0
radio,France Info,True,2018,5,31.1849437313166,95.48294932029356,58.0
radio,France Info,True,2018,6,41.97537193967673,96.85735790745673,56.0
radio,France Info,True,2018,7,33.12393079859386,94.51951162629703,56.0
radio,France Info,True,2018,8,31.765902567824533,95.6781792248745,53.0
radio,France Info,True,2018,9,38.415078978267644,96.00504648867133,62.0
radio,France Info,True,2018,10,43.3777831442011,95.34727346463853,60.0
radio,France Info,True,2018,11,39.01189608677056,95.28264961450259,60.0
radio,France Info,True,2018,12,23.84948521637546,97.07139546039106,57.0
radio,France Info,True,2018,13,29.66280392831496,96.4748755525748,65.0
radio,France Info,True,2018,14,38.51093828350473,96.28567872858906,56.0
radio,France Info,True,2018,15,38.7585127576277,95.51271654231795,67.0
radio,France Info,True,2018,16,36.52813673447184,96.52411436535655,64.0
radio,France Info,True,2018,17,29.7239608756038,96.74092521668966,66.0
radio,France Info,True,2018,18,23.714580315714535,96.45284269849162,71.0
radio,France Info,True,2018,19,27.0406870905174,96.57939875495366,52.0
radio,France Info,True,2018,20,25.307060861474,95.87902052782383,64.0
radio,France Info,True,2018,21,27.921292928837225,96.38299468974166,64.0
radio,France Info,True,2018,22,19.543804585488182,95.62229146879831,62.0
radio,France Info,True,2018,23,19.503906658186327,97.20386944439196,56.0
radio,France Info,True,2019,5,35.7670084459665,93.62361684953025,25.0
radio,France Info,True,2019,6,38.1794295242667,92.96720494076705,25.0
radio,France Info,True,2019,7,29.10719132918401,92.9998715449788,25.0
radio,France Info,True,2019,8,29.233308735369757,93.84306089663394,25.0
radio,France Info,True,2019,9,35.97794177073958,96.54811210312758,25.0
radio,France Info,True,2019,10,43.896636170848595,96.51254114896687,25.0
radio,France Info,True,2019,11,42.81635020240566,96.37876194994695,25.0
radio,France Info,True,2019,12,21.078827963838993,97.32702262793458,25.0
radio,France Info,True,2019,13,29.314480753208088,97.29395533111558,25.0
radio,France Info,True,2019,14,37.33830033288235,96.96442163642183,25.0
radio,France Info,True,2019,15,39.38064122951338,96.58357326054906,24.0
radio,France Info,True,2019,16,33.05533871551507,96.17873381519004,25.0
radio,France Info,True,2019,17,25.34916441626099,96.89447685018038,25.0
radio,France Info,True,2019,18,19.19353550868685,96.9580606481526,25.0
radio,France Info,True,2019,19,21.547116671839312,96.67783712566161,25.0
radio,France Info,True,2019,20,28.16728308667337,97.5322360909687,25.0
radio,France Info,True,2019,21,20.3963332094108,97.39120264142606,25.0
radio,France Info,True,2019,22,15.485533551725158,97.57197981996134,25.0
radio,France Info,True,2019,23,18.478376859269968,97.32560138380052,25.0
radio,France Inter,True,1995,5,18.228696308913563,56.886341320659675,43.0
radio,France Inter,True,1995,6,15.848509297493699,82.94835230821204,56.0
radio,France Inter,True,1995,7,18.694545574239754,89.39895563540813,59.0
radio,France Inter,True,1995,8,12.840172328329508,94.62415702143522,53.0
radio,France Inter,True,1995,9,12.75728024578657,73.29186514269085,47.0
radio,France Inter,True,1995,10,51.90143335784994,77.80635915158697,60.0
radio,France Inter,True,1995,11,23.01564917816645,69.06275690828421,48.0
radio,France Inter,True,1995,12,23.244706505504276,74.94181547912731,57.0
radio,France Inter,True,1995,13,20.30136256105816,94.90823171504263,63.0
radio,France Inter,True,1995,14,28.63966703910488,65.71566106701958,47.0
radio,France Inter,True,1995,15,24.757723463139165,60.32564665264262,46.0
radio,France Inter,True,1995,16,17.016974881921406,33.215923714197956,46.0
radio,France Inter,True,1995,17,15.761989254944833,81.46705522482985,43.0
radio,France Inter,True,1995,18,23.27513790737189,82.53491479206457,44.0
radio,France Inter,True,1995,19,18.601785509875857,95.22873533202795,61.0
radio,France Inter,True,1995,20,37.78258396624985,45.78990472823101,45.0
radio,France Inter,True,1995,21,23.522702673136813,28.189498944030927,52.0
radio,France Inter,True,1995,22,14.992583351841777,76.27812332011871,54.0
radio,France Inter,True,1996,5,24.693120302269826,64.6081710129855,52.0
radio,France Inter,True,1996,6,17.09230101595281,82.71243441336532,51.0
radio,France Inter,True,1996,7,18.88532694418078,90.9774399884431,35.0
radio,France Inter,True,1996,8,14.838351349313916,95.98001885232537,48.0
radio,France Inter,True,1996,9,20.12362465020879,76.48129334062449,48.0
radio,France Inter,True,1996,10,47.10353078066076,84.6612861876374,51.0
radio,France Inter,True,1996,11,31.65924895072042,66.78876042764982,48.0
radio,France Inter,True,1996,12,19.38947010984131,85.30198287634859,53.0
radio,France Inter,True,1996,13,17.16486405656731,93.43846303292692,40.0
radio,France Inter,True,1996,14,34.727956240820255,54.16454955942319,47.0
radio,France Inter,True,1996,15,26.60223566057796,84.75553985858595,48.0
radio,France Inter,True,1996,16,15.107239521012994,40.416403451190725,42.0
radio,France Inter,True,1996,17,15.282354558803506,83.87973514832757,51.0
radio,France Inter,True,1996,18,23.80299472560148,82.46359134281876,38.0
radio,France Inter,True,1996,19,17.073931620768295,97.88830078308978,54.0
radio,France Inter,True,1996,20,27.893067412345285,63.719307012173566,51.0
radio,France Inter,True,1996,21,14.350957269116385,56.46026248924495,49.0
radio,France Inter,True,1996,22,14.905600482871591,69.09494898826975,47.0
radio,France Inter,True,1997,5,8.710667791903017,66.36369136589822,51.0
radio,France Inter,True,1997,6,12.350920603075046,92.95077394736815,60.0
radio,France Inter,True,1997,7,19.88259617182475,95.53541476096824,55.0
radio,France Inter,True,1997,8,12.956227241134217,97.38009624490095,45.0
radio,France Inter,True,1997,9,19.434263252607646,80.38180585693934,42.0
radio,France Inter,True,1997,10,54.34550060131797,90.32445090460308,48.0
radio,France Inter,True,1997,11,30.26648017449176,63.705114526896324,52.0
radio,France Inter,True,1997,12,19.082622029447496,84.97079475769294,62.0
radio,France Inter,True,1997,13,16.002459853303023,92.70865056448979,50.0
radio,France Inter,True,1997,14,47.000612261344784,62.900415449324655,50.0
radio,France Inter,True,1997,15,22.736080855946962,75.11623689773789,55.0
radio,France Inter,True,1997,16,16.82130580469589,40.09125240780836,53.0
radio,France Inter,True,1997,17,22.64008705593464,88.04233450793922,50.0
radio,France Inter,True,1997,18,27.2457187116692,85.02810031309144,49.0
radio,France Inter,True,1997,19,17.456657294051503,98.5938135441527,47.0
radio,France Inter,True,1997,20,24.562519489166952,79.00200737658801,49.0
radio,France Inter,True,1997,21,20.82041743472914,65.51053046287899,52.0
radio,France Inter,True,1997,22,22.375876500999286,55.72332729160403,51.0
radio,France Inter,True,1998,5,8.320695106064852,66.65998399009403,59.0
radio,France Inter,True,1998,6,18.783059207701847,92.203819803457,46.0
radio,France Inter,True,1998,7,23.184971392406577,98.03515227205462,52.0
radio,France Inter,True,1998,8,19.54499426572237,99.09515139786319,45.0
radio,France Inter,True,1998,9,22.39980678161592,80.76743703909237,58.0
radio,France Inter,True,1998,10,57.866620572476755,86.32166496452209,48.0
radio,France Inter,True,1998,11,27.067791407417825,83.18298368959374,45.0
radio,France Inter,True,1998,12,22.14983247331079,84.73231517121448,45.0
radio,France Inter,True,1998,13,14.204186366509072,94.02943709022593,48.0
radio,France Inter,True,1998,14,31.456725025959393,67.36314886839581,53.0
radio,France Inter,True,1998,15,30.428054767158798,62.361671269801064,62.0
radio,France Inter,True,1998,16,16.603483609554452,36.432505925571554,54.0
radio,France Inter,True,1998,17,20.00312290263154,88.35639552300913,44.0
radio,France Inter,True,1998,18,23.0973588537108,86.54171803560071,34.0
radio,France Inter,True,1998,19,14.443940322735871,97.49964291838987,49.0
radio,France Inter,True,1998,20,28.863891639087786,80.65177387509684,44.0
radio,France Inter,True,1998,21,16.88689575645489,68.56443870235512,57.0
radio,France Inter,True,1998,22,18.756656782144272,54.624286302592594,43.0
radio,France Inter,True,1999,5,9.042290702727012,63.00750631488001,49.0
radio,France Inter,True,1999,6,25.01549063362387,92.29056444263021,54.0
radio,France Inter,True,1999,7,21.68826575733905,96.73017754009035,68.0
radio,France Inter,True,1999,8,27.74377123660439,95.29848785405007,53.0
radio,France Inter,True,1999,9,28.309115535616726,74.02437613394407,48.0
radio,France Inter,True,1999,10,56.240713968767466,79.41722581828856,50.0
radio,France Inter,True,1999,11,34.638422014321904,75.21229359612849,51.0
radio,France Inter,True,1999,12,24.831502465656147,82.04060712221703,54.0
radio,France Inter,True,1999,13,17.94376236218988,94.71659578982732,51.0
radio,France Inter,True,1999,14,30.912242568762334,74.93389119460845,45.0
radio,France Inter,True,1999,15,28.544765571779536,55.30539964452562,55.0
radio,France Inter,True,1999,16,16.091954022988503,32.794421628810824,44.0
radio,France Inter,True,1999,17,24.32936170879454,84.11228082891056,49.0
radio,France Inter,True,1999,18,19.26426088216754,81.11951042429352,48.0
radio,France Inter,True,1999,19,14.42422716606464,93.27016039711496,54.0
radio,France Inter,True,1999,20,28.132775518304193,79.92607689708855,52.0
radio,France Inter,True,1999,21,23.833771487395346,55.963910613145,51.0
radio,France Inter,True,1999,22,18.255545000049437,55.01649771417213,54.0
radio,France Inter,True,2000,5,10.696119589170905,64.90495160039346,36.0
radio,France Inter,True,2000,6,31.800498066263465,87.89948033556628,46.0
radio,France Inter,True,2000,7,18.37567437310802,97.73695939622071,51.0
radio,France Inter,True,2000,8,26.838432479786622,96.95100391108333,52.0
radio,France Inter,True,2000,9,16.299276131606895,76.79177893942659,42.0
radio,France Inter,True,2000,10,45.536192785578166,85.04771462383218,39.0
radio,France Inter,True,2000,11,14.716528440555035,77.17398719389924,49.0
radio,France Inter,True,2000,12,14.387669794874352,82.78433592714833,43.0
radio,France Inter,True,2000,13,18.48243646703505,96.48935177413782,38.0
radio,France Inter,True,2000,14,37.12323419310526,82.5224926504765,42.0
radio,France Inter,True,2000,15,21.419963741634223,47.27871150478873,45.0
radio,France Inter,True,2000,16,12.797836141158706,40.26840700448058,33.0
radio,France Inter,True,2000,17,24.22814078084448,79.43780818900373,38.0
radio,France Inter,True,2000,18,26.935702320931565,76.87114242834826,32.0
radio,France Inter,True,2000,19,16.717102302475027,97.07348192058812,45.0
radio,France Inter,True,2000,20,39.184624401442626,72.34776091107467,39.0
radio,France Inter,True,2000,21,37.48458874615853,48.95227708810969,41.0
radio,France Inter,True,2000,22,16.433210390212444,55.340715143907126,46.0
radio,France Inter,True,2000,23,15.245664792753708,65.82007924220116,47.0
radio,France Inter,True,2001,5,16.71855014348831,75.74469297407434,27.0
radio,France Inter,True,2001,6,29.11618323248244,97.13810103194989,31.0
radio,France Inter,True,2001,7,25.233595510138397,97.39201985433206,48.0
radio,France Inter,True,2001,8,18.221753822385786,98.899138462017,42.0
radio,France Inter,True,2001,9,26.521171815672755,79.31849795137613,44.0
radio,France Inter,True,2001,10,45.84988784608968,83.25154660673326,49.0
radio,France Inter,True,2001,11,11.810479705466182,75.21080875123224,40.0
radio,France Inter,True,2001,12,11.862026061079883,87.45517826784418,48.0
radio,France Inter,True,2001,13,20.60108534346173,94.03629493752254,36.0
radio,France Inter,True,2001,14,32.09355566407318,82.758971855333,37.0
radio,France Inter,True,2001,15,22.73715513205932,55.19478895593417,46.0
radio,France Inter,True,2001,16,14.240798154680512,36.98715956286767,38.0
radio,France Inter,True,2001,17,21.11047526149968,86.18983937995198,41.0
radio,France Inter,True,2001,18,26.99922382927582,82.90245944380251,45.0
radio,France Inter,True,2001,19,17.413632981583362,98.62301537564984,37.0
radio,France Inter,True,2001,20,38.96766328492569,76.90182371122037,27.0
radio,France Inter,True,2001,21,22.968411419097297,41.150947575692285,45.0
radio,France Inter,True,2001,22,11.171522269536831,63.154972051833056,44.0
radio,France Inter,True,2001,23,17.163717437905785,60.48306324875313,29.0
radio,France Inter,True,2002,5,20.50012598718909,76.27614681167617,35.0
radio,France Inter,True,2002,6,21.887652702881493,94.69315402161237,39.0
radio,France Inter,True,2002,7,26.13278756635662,97.85772395689013,29.0
radio,France Inter,True,2002,8,9.707340809194122,96.53703404584404,44.0
radio,France Inter,True,2002,9,42.38100764856431,75.19056552882485,38.0
radio,France Inter,True,2002,10,54.74451228156052,82.54946158444434,34.0
radio,France Inter,True,2002,11,19.99614808110008,75.90582733473434,43.0
radio,France Inter,True,2002,12,13.88713319911504,83.08356988435949,46.0
radio,France Inter,True,2002,13,18.111336630503757,92.80420694711798,35.0
radio,France Inter,True,2002,14,36.555067888244665,80.17578253202113,44.0
radio,France Inter,True,2002,15,17.580325329277258,73.29232838466234,32.0
radio,France Inter,True,2002,16,14.550288813324752,38.66089598488934,34.0
radio,France Inter,True,2002,17,26.21473380050448,89.56678582215949,32.0
radio,France Inter,True,2002,18,26.103943280571677,79.92789779342534,39.0
radio,France Inter,True,2002,19,14.48711340415834,96.83058034700413,43.0
radio,France Inter,True,2002,20,52.59249565181394,72.99867952217699,41.0
radio,France Inter,True,2002,21,5.465051106948474,33.12209847221763,37.0
radio,France Inter,True,2002,22,11.24794566951241,70.75455296251347,33.0
radio,France Inter,True,2002,23,17.148421174408202,42.02505177144179,26.0
radio,France Inter,True,2003,5,15.861668322693498,75.86661028382153,28.0
radio,France Inter,True,2003,6,27.31164708442228,96.91798550166006,36.0
radio,France Inter,True,2003,7,17.818026515003304,95.73936915295953,44.0
radio,France Inter,True,2003,8,9.276997479885956,94.63582604069248,42.0
radio,France Inter,True,2003,9,42.10568730421268,80.85870125524562,38.0
radio,France Inter,True,2003,10,60.526609524888805,82.76586370609151,32.0
radio,France Inter,True,2003,11,23.18119807063596,74.56737311754604,40.0
radio,France Inter,True,2003,12,13.799237800726752,78.54296665428724,42.0
radio,France Inter,True,2003,13,21.603595364912227,92.35667190468929,37.0
radio,France Inter,True,2003,14,37.93998258504411,79.44619395024623,40.0
radio,France Inter,True,2003,15,21.299055716303144,69.19208378579674,51.0
radio,France Inter,True,2003,16,16.552332525202957,39.98274441540777,46.0
radio,France Inter,True,2003,17,26.743749722257487,86.52492920684945,33.0
radio,France Inter,True,2003,18,25.702950175801824,81.57018607695396,37.0
radio,France Inter,True,2003,19,23.88257111971871,94.93690436931502,35.0
radio,France Inter,True,2003,20,62.8503541110634,72.48737148969877,35.0
radio,France Inter,True,2003,21,8.360729988630517,28.860309744601736,32.0
radio,France Inter,True,2003,22,12.63770685625078,66.03863929396265,33.0
radio,France Inter,True,2003,23,18.94020088908847,47.19990665196537,41.0
radio,France Inter,True,2004,5,22.557539143507473,76.1407372437594,37.0
radio,France Inter,True,2004,6,27.41954308672483,95.381832649111,36.0
radio,France Inter,True,2004,7,19.140866404729287,95.05988109820997,35.0
radio,France Inter,True,2004,8,7.67793415063346,98.37054953267585,34.0
radio,France Inter,True,2004,9,38.853514556810715,78.66960864783601,35.0
radio,France Inter,True,2004,10,51.221281464379764,82.44335729625107,31.0
radio,France Inter,True,2004,11,25.465528130916816,80.14012430424144,30.0
radio,France Inter,True,2004,12,16.513861689570216,81.62257768294245,33.0
radio,France Inter,True,2004,13,23.68391690443418,94.86010776633877,38.0
radio,France Inter,True,2004,14,28.775389786067144,69.60174584346389,36.0
radio,France Inter,True,2004,15,22.99904636512577,74.38127548853599,40.0
radio,France Inter,True,2004,16,15.461995676073808,40.104064865998154,44.0
radio,France Inter,True,2004,17,25.025487595430736,89.42872995529761,38.0
radio,France Inter,True,2004,18,27.347043516888565,88.66140431641037,39.0
radio,France Inter,True,2004,19,24.705888469175616,97.35956481800045,41.0
radio,France Inter,True,2004,20,50.88184926869786,75.8098638991292,37.0
radio,France Inter,True,2004,21,5.386141552521264,42.08548388385248,31.0
